"TSectors","Intensity"
"Business",0
"Criminals",36.8
"Defense",0
"Dissident",640.9
"Education",24.8
"Elite",16.7
"Executive",57.8
"Executive Office",0
"General Population",480.9
"Government",819.4
"Human Rights IGOs",0
"Human Rights NGOs",64.8
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",66.8
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",148.8
"Protestors",269.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",100.6
"Social",0
"Unidentified Forces",315.5
