"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",105.5
"Education",36
"Elite",15
"Exiles",0
"General Population",78
"Government",32.3
"Government Major Party (In Government)",47.6
"Human Rights IGOs",0
"Human Rights NGOs",108.2
"Insurgents",0
"International Religious",0
"Judicial",11.4
"Labor",15
"Legislative",9
"Media",2
"Medical",0
"Military",82
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",60
"Parties",81.8
"Police",202.6
"Protestors",263.2
"Radicals",0
"Rebel",0
"Social",142.2
"Unidentified Forces",0
