"TSectors","Intensity"
"(National) Major Party",0
"Army",64
"Business",0
"Criminals",0
"Dissident",82.9
"Education",16
"Executive",15.6
"Fundamentalist",249
"General Population",489.6
"Government",311.7
"Ideological",0
"Insurgents",118.2
"Intelligence Ministry",46
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",16.6
"Media",0
"Medical",0
"Military",106.4
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",14
"Police",169
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",583.2
"Sunni",216.2
"Unidentified Forces",47
