"TSectors","Intensity"
"Agricultural",4.5
"Business",4.5
"Christian",0
"Criminals",0
"Dissident",148.7
"Education",0
"Elections Ministry",8.5
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",4.5
"Marines",0
"Media",0.5
"Military",11.5
"Municipal",0
"National Religious",1.1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.5
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",317.6
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",18.9
