"TSectors","Intensity"
"Agricultural",16
"Business",15
"Christian",0
"Criminals",12
"Dissident",48.1
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",143
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",25
"Legal",0
"Marines",0
"Media",16
"Military",16
"Municipal",0
"National Religious",26
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",16
"Police",13.8
"Protestors",21
"Radicals",0
"Rebel",0
"Separatists",0
"Social",138.8
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",34
