"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",12.3
"Criminals",54.3
"Defense",0
"Dissident",0
"Education",0
"Far Left",44.5
"Far Right",0
"General Population",2.9
"Government",70.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",103.9
"Insurgents",0
"International Ethnic",0
"Labor",6.3
"Legislative",0
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",94.7
"Social",40.3
"South American Indigenous",0
"Unidentified Forces",0
