"TSectors","Intensity"
"(National) Major Party",37.3
"Agricultural",11.8
"Buddhist",0
"Business",0
"Criminals",21.8
"Dissident",53.8
"Education",36.8
"Elite",13.8
"Exiles",0
"General Population",193.8
"Government",140.5
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legislative",13.3
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.8
"Opposition Major Party (Out Of Government)",2.8
"Parties",0
"Police",25.3
"Protestors",0
"Radicals",0
"Rebel",0
"Social",155
"Unidentified Forces",11.8
