"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",198.9
"Education",0
"Executive Office",5
"General Population",0
"Government",28
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",22
"International Religious",0
"Kurd (Ethnic Group)",40
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",286.2
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",5
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",229.3
"Unidentified Forces",0
