"TSectors","Intensity"
"Agricultural",79.2
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",91.2
"Dissident",126.2
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",77.8
"General Population",93.6
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",91.2
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",79.2
"Military",53
"Military Intelligence",0
"National",90.2
"Nongovernmental Organization (International)",99.2
"Nongovernmental Organizations",0
"Police",67.4
"Protestors",81.2
"Radicals",0
"Radio News",0
"Rebel",0
"Social",192
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
