"TSectors","Intensity"
"Army",371.8
"Business",393.8
"Center Left",0
"Christian",368.8
"Criminals",418.8
"Dissident",471.8
"Education",358.3
"Elections Ministry",365.4
"Entertainment",370.8
"Far Right",382.8
"Food Ministry",0
"General Population",423
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",373.8
"Labor",358.8
"Lower House",0
"Medical",0
"Military",396.8
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",443
"Police",408.8
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",788
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",391.5
