"TSectors","Intensity"
"Business",0
"Criminals",24.2
"Defense",0
"Dissident",24.2
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"General Population",23.2
"Government",9.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",35.7
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",10.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",84.2
"Unidentified Forces",0
