"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",256
"Criminals",395.1
"Dissident",494.1
"Education",384.3
"General Population",3865.6
"Government",859.100000000001
"Government Major Party (In Government)",77.2
"Human Rights IGOs",131
"Human Rights NGOs",0
"Ideological",12.1
"Insurgents",21
"International Religious",56
"Kashmiri",0
"Labor",217.6
"Legislative",97.5
"Media",26.5
"Medical",47.4
"Military",168.1
"Muslim",16
"National Religious",24
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",12
"Opposition Major Party (Out Of Government)",0
"Parties",132.3
"Police",417.5
"Protestors",200
"Radicals",23
"Rebel",24
"Separatists",42
"Sikh",10.6
"Social",3092.1
"Unidentified Forces",38.8
