"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",30.9
"Christian",0
"Criminals",161.9
"Dissident",575.7
"Education",44.5
"Elections Ministry",47.9
"Entertainment",0
"Far Right",51.9
"Food Ministry",0
"General Population",1634.8
"Government",49.9
"Government Major Party (In Government)",0
"Human Rights NGOs",45.9
"Insurgents",0
"International Religious",102.9
"Labor",44.1
"Lower House",40.9
"Medical",66.8
"Military",188.5
"Military Intelligence",63.9
"Muslim",0
"National Religious",0
"Parties",0
"Police",573.3
"Protestors",0
"Radicals",96.9
"Rebel",39.9
"Separatists",39.1
"Social",179.4
"State Owned Enterprises",43.9
"State-Owned Heavy Industrial",33.9
"Unidentified Forces",181.9
