"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",73
"Criminals",252.8
"Dissident",465
"Education",11.8
"Exiles",20.8
"Finance",12.8
"General Population",1455.4
"Government",390.1
"Human Rights IGOs",0
"Human Rights NGOs",15.8
"Ideological",0
"International Ethnic",14
"International Religious",97.8
"Local",0
"Media",23.4
"Medical",0
"Municipal",0
"Muslim",22.4
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",53.8
"Nongovernmental Organizations",0
"Police",0
"Protestors",95.3
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",26.8
"Social",160.3
"State Media",0
"Unidentified Forces",10
"Uyghur",462.4
