"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",20
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",47
"Education",0
"General Population",0
"Government",437.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",13
"Human Rights NGOs",0
"Insurgents",3
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",26
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",206.9
"Provincial",0
"Rebel",55
"Refugees",0
"Social",324.3
"Unidentified Forces",32
"Women",0
