"TSectors","Intensity"
"(National) Minor Party",72
"Agricultural",0
"Business",50
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",47
"Education",38.5
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",99
"Government",28
"Human Rights IGOs",0
"Ideological",74.5
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",39.6
"Local",37.8
"Media",0
"Medical",0
"Military",44.4
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",43
"Protestors",0
"Provincial",0
"Rebel",0
"Social",40
"Transportation Business",0
"Unidentified Forces",0
