"TSectors","Intensity"
"(National) Major Party",62
"Agricultural",2
"Buddhist",0
"Business",23
"Criminals",127.5
"Dissident",0
"Education",30
"Elite",18
"Exiles",0
"General Population",339.1
"Government",164.3
"Government Major Party (In Government)",11
"Human Rights IGOs",2
"Human Rights NGOs",29
"Insurgents",0
"International Religious",0
"Judicial",8.5
"Labor",31
"Legislative",0
"Media",0
"Medical",11.5
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",2
"Opposition Major Party (Out Of Government)",0
"Parties",6
"Police",0
"Protestors",111.7
"Radicals",0
"Rebel",0
"Social",0
"Unidentified Forces",0
