"TSectors","Intensity"
"(National) Major Party",14.5
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",40
"Education",0
"Elections Ministry",0
"General Population",51.5
"Government",9.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",14.5
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",4.5
"Media",0
"Military",176.5
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",19.5
"Social",0
"State Media",0
"Unidentified Forces",24.5
