"TSectors","Intensity"
"Business",0
"Center Left",7.2
"Criminals",11.6
"Dissident",0
"Exiles",0
"General Population",48
"Government",43.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",8.6
"Labor",3.1
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.6
"Online News",0
"Organized Violent",0
"Parties",0
"Police",6.6
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",116.2
"Unidentified Forces",42.6
"Upper House",0
