"TSectors","Intensity"
"(National) Minor Party",176.4
"Air Force",0
"Army",0
"Business",16.6
"Center Right",0
"Centrist",54.6
"Criminals",122.4
"Dissident",10
"Education",41
"Executive",0
"General Population",202.8
"Government",61.3
"Human Rights IGOs",0
"Human Rights NGOs",8
"Insurgents",0
"International Ethnic",0
"International Religious",36.6
"Labor",26.6
"Local",0
"Media",7.4
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",11
"Nongovernmental Organizations",21
"Parties",142.6
"Police",0
"Protestors",34
"Provincial",0
"Radicals",0
"Rebel",37
"Social",803.2
"Unidentified Forces",218.4
