"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",0
"Dissident",149.8
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",721.5
"Government",157.8
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",48.6
"Police",186.9
"Protestors",44.4
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",754.6
"Unidentified Forces",10.4
