"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",29
"Business",86.4
"Criminals",0
"Dissident",580.9
"Education",0
"General Population",0
"Government",493.6
"Government Major Party (In Government)",0
"Human Rights IGOs",31
"Human Rights NGOs",0
"Ideological",4
"Insurgents",0
"International Religious",6.2
"Kashmiri",0
"Labor",0
"Legislative",0
"Media",23.5
"Medical",30.5
"Military",40.5
"Muslim",39
"National Religious",7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",11.5
"Opposition Major Party (Out Of Government)",0
"Parties",297.9
"Police",178
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",13
"Sikh",0
"Social",2709.6
"Unidentified Forces",220
