"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",9
"Criminals",0
"Dissident",87.5
"General Population",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0
"Local",5
"Media",10
"Military",6.5
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",82.2
"Nongovernmental Organizations",45
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",142.2
"State-Owned Transportation",0
"Unidentified Forces",0
