"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",37.7
"Criminals",43.7
"Dissident",37.7
"Education",0
"Elite",41.3
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",32.3
"Government",0
"Human Rights IGOs",0
"Ideological",38.7
"Insurgents",0
"Judicial",25.7
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",28.7
"Municipal",38.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",28.7
"Police",55.2
"Protestors",0
"Provincial",0
"Rebel",0
"Social",54.7
"Transportation Business",0
"Unidentified Forces",0
