"TSectors","Intensity"
"Agricultural",0
"Banned Parties",12.6
"Business",0
"Criminals",56.6
"Defense",0
"Dissident",298.9
"Education",0
"Elite",12.6
"Executive",98.6
"General Population",0
"Government",1590.8
"Intelligence Ministry",0
"Interior",1.2
"International Religious",0
"Judicial",11.6
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",0
"Local",249.2
"Media",0
"Medical",0
"Military",0
"Muslim",47.6
"National Religious",0
"Nongovernmental Organizations",12.6
"Parties",276.5
"Police",606.6
"Protestors",12.6
"Provincial",0
"Radicals",17
"Rebel",0
"Social",2784.6
"Sunni",19.6
"Unidentified Forces",113.9
