"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",0
"Christian",132.4
"Criminals",180
"Dissident",177
"Education",135
"Elections Ministry",122.9
"Entertainment",0
"Far Right",0
"Food Ministry",121
"General Population",685.2
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",0
"Lower House",0
"Medical",0
"Military",295
"Military Intelligence",0
"Muslim",126
"National Religious",123
"Parties",154.2
"Police",121.6
"Protestors",130
"Radicals",0
"Rebel",0
"Separatists",136
"Social",319.9
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",296.4
