"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",124.2
"Education",12
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",24.4
"Human Rights IGOs",26
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",27
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",0
"Military Intelligence",15
"National",0
"Nongovernmental Organization (International)",17
"Nongovernmental Organizations",0
"Police",22.2
"Protestors",22
"Radicals",0
"Radio News",27
"Rebel",0
"Social",88.4
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",21
