"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",3
"Dissident",0
"Education",5
"Entertainment",0
"Environment Ministry",0
"General Population",3
"Government",0
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",2
"Local",0
"Media",0
"Medical",0
"Military",10
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",2
"Police",24
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",59.3
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
