"TSectors","Intensity"
"Army",6.2
"Business",47.3
"Center Left",8.2
"Christian",0
"Criminals",206.1
"Dissident",0
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",3.2
"Food Ministry",0
"General Population",0
"Government",180.8
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",9.9
"Labor",0
"Lower House",0
"Medical",19.2
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",21.6
"Police",138.4
"Protestors",24.2
"Radicals",0
"Rebel",19.2
"Separatists",38.4
"Social",1404.8
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",78.2
