"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",282.3
"Criminals",311.7
"Dissident",315.7
"Education",287.7
"Exiles",311.7
"Finance",0
"General Population",376.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",301.2
"Ideological",0
"International Ethnic",0
"International Religious",297.7
"Local",0
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",296.7
"National Religious",289.8
"Nongovernmental Organization (International)",315.8
"Nongovernmental Organizations",0
"Police",0
"Protestors",313.3
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",459.5
"State Media",0
"Unidentified Forces",291.7
"Uyghur",0
