"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",12.7
"Beja",0
"Business",0
"Criminals",0
"Dissident",42.9
"Education",0
"General Population",116.9
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",38.1
"International Religious",0
"Labor",28.9
"Local",26.9
"Media",0
"Military",59.5
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",17.9
"Social",94.5
"Unidentified Forces",29.1
"Women",0
