"TSectors","Intensity"
"(National) Major Party",323.1
"Army",0
"Business",16
"Criminals",0
"Dissident",539.8
"Education",19.4
"Executive",112.5
"Fundamentalist",7
"General Population",425.2
"Government",273.9
"Ideological",228.2
"Insurgents",0
"Intelligence Ministry",0
"International Religious",74.6
"Judicial",3.6
"Labor",16
"Legal",0
"Legislative",1.6
"Local",0
"Media",60.4
"Medical",7
"Military",279
"Municipal",0
"National Religious",4
"Nongovernmental Organizations",0
"Parties",5.6
"Police",177.4
"Protestors",14
"Provincial",6
"Radicals",0
"Rebel",0
"Social",751.4
"Sunni",0
"Unidentified Forces",132.1
