"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",356.5
"Education",66.5
"Elections Ministry",0
"General Population",367
"Government",147.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",6.5
"International Ethnic",9
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",64.2
"Police",233
"Protestors",22.6
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",69
"State Media",0
"Unidentified Forces",15
