"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",59.4
"Dissident",51.4
"General Population",0
"Health Ministry",0
"Human Rights IGOs",61.9
"Human Rights NGOs",0
"Labor",55.4
"Local",0
"Media",0
"Military",70.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",61.9
"Protestors",64.4
"Provincial",0
"Radicals",0
"Rebel",53.4
"Social",151.6
"State-Owned Transportation",0
"Unidentified Forces",0
