"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",40
"Catholic",0
"Communist",0
"Criminals",30.4
"Dissident",57.9
"Education",0
"Elite",14
"Ethnic NGOs",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",17.4
"Intelligence Ministry",0
"Justice",12
"Legal",15.4
"Media",17.4
"Medical",15.4
"Military",26.4
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",89.8
"Protestors",28.4
"Radicals",0
"Rebel",0
"Social",407.4
"South American Indigenous",0
"Unidentified Forces",0
