"TSectors","Intensity"
"Agriculture",0
"Business",4.5
"Catholic",0
"Criminals",65.4
"Dissident",18.4
"Education",1.4
"Exiles",0
"Food Ministry",0
"General Population",508.9
"Government",268.3
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",6
"Labor Ministry",0
"Media",1
"Medical",3.4
"Military",14.7
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3
"Police",115
"Protestors",217.9
"Provincial Party",0
"Radicals",0
"Rebel",5.4
"Refugees",0
"Social",503.5
"Unidentified Forces",3.4
