"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",28.5
"Education",0
"Elite",0
"Executive",19.5
"Executive Office",2.5
"General Population",316.7
"Government",355.6
"Human Rights IGOs",0
"Human Rights NGOs",10.5
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",33
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",184
"Protestors",73.5
"Provincial",0
"Radicals",0
"Rebel",293.9
"Separatists",0
"Shia",2.5
"Social",421.5
"Unidentified Forces",61.1
