"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",26
"Dissident",65.5
"Education",3
"Elections Ministry",0
"Exiles",0
"General Population",121.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",7
"Labor",6
"Legal",0
"Marines",0
"Media",0
"Military",6
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",19
"Police",2
"Protestors",3
"Radicals",0
"Rebel",0
"Separatists",0
"Social",136.3
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",11
