"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",37.2
"Dissident",8
"Education",0
"Environment Ministry",0
"General Population",27.5
"Government",12.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",3
"Media",0
"Medical",0
"Military",1
"Municipal",2
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",20
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",67.1
"Transportation Business",8
"Unidentified Forces",0
"Women",0
