"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",75
"Buddhist",0
"Business",79
"Criminals",70
"Dissident",81.3
"Education",0
"Elite",52
"Exiles",55
"General Population",327.6
"Government",66.1
"Government Major Party (In Government)",29.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",55
"International Religious",0
"Judicial",54.8
"Labor",0
"Legislative",43
"Media",0
"Medical",0
"Military",47.2
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",68
"Nongovernmental Organizations",47
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",82.5
"Protestors",65
"Radicals",60
"Rebel",59
"Social",91.2
"Unidentified Forces",83.6
