"TSectors","Intensity"
"Agriculture",0
"Business",35.8999999999999
"Catholic",0
"Criminals",0
"Dissident",137.2
"Education",1.7999999999999
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",38.5999999999999
"Labor Ministry",0
"Media",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",25.1999999999999
"Police",28.0999999999999
"Protestors",31.5999999999999
"Provincial Party",11.5999999999999
"Radicals",0
"Rebel",0
"Refugees",34.3999999999999
"Social",856
"Unidentified Forces",58.5999999999999
