"TSectors","Intensity"
"(National) Major Party",29.8
"Agricultural",23
"Business",56.2
"Criminals",0
"Dissident",679
"Education",152.8
"General Population",2975
"Government",644.8
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",38.4
"Kashmiri",0
"Labor",84.3
"Legislative",47.9
"Media",0
"Medical",16.5
"Military",107
"Muslim",23.4
"National Religious",41.4
"Nongovernmental Organization (International)",50.4
"Nongovernmental Organizations",151.7
"Opposition Major Party (Out Of Government)",0
"Parties",18.7
"Police",180.2
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",62.4
"Sikh",0
"Social",2875.6
"Unidentified Forces",68
