"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",3
"Defense",0
"Dissident",40
"Elections Ministry",1
"Exiles",0
"General Population",19
"Government",39.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",12
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",19
"State Media",0
