"TSectors","Intensity"
"Agricultural",8.4
"Business",14.4
"Christian",0
"Criminals",0
"Dissident",94.8
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",109.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",15.4
"Labor",8.4
"Legal",0
"Marines",0
"Media",2.4
"Military",0
"Municipal",0
"National Religious",1.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",21.8
"Radicals",0
"Rebel",0
"Separatists",0
"Social",171.2
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",23.4
