"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",9
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",42.7
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",41
"Human Rights IGOs",0
"Ideological",0
"Insurgents",5
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",2
"Police",0
"Protestors",10
"Provincial",0
"Rebel",0
"Social",126.6
"Transportation Business",0
"Unidentified Forces",0
