"TSectors","Intensity"
"(National) Minor Party",86
"Air Force",0
"Army",0
"Business",57.2
"Center Right",0
"Centrist",0
"Criminals",0
"Dissident",203.7
"Education",0
"Executive",0
"General Population",0
"Government",55.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",60.7
"Medical",0
"Military",229.5
"Muslim",58.2
"National Religious",60.8
"News",0
"Nongovernmental Organization (International)",91.2
"Nongovernmental Organizations",0
"Parties",0
"Police",182.8
"Protestors",67.2
"Provincial",57.2
"Radicals",0
"Rebel",0
"Social",795.6
"Unidentified Forces",281.8
