"TSectors","Intensity"
"Agriculture",0
"Business",13.3
"Catholic",0
"Criminals",57.8
"Dissident",107.2
"Education",11.4
"Exiles",0
"Food Ministry",0
"General Population",357.8
"Government",108.8
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",26.2
"Labor Ministry",0
"Media",9.8
"Medical",0
"Military",11
"Military Intelligence",0
"Muslim",0
"National Religious",11.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",208.2
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",14.8
"Social",469
"Unidentified Forces",0
