"TSectors","Intensity"
"(National) Minor Party",0
"Army",10
"Catholic",0
"Criminals",13
"Dissident",114.3
"Education",0
"Executive Office",0
"General Population",61
"Government",44.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",21
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",82.8
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",14
"Protestors",0
"Radicals",0
"Rebel",11
"Refugees",0
"Separatists",0
"Social",26.2
"Unidentified Forces",0
