"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",59.4
"Dissident",72.4
"Education",58.5
"Executive Office",0
"General Population",63.2
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",71.6
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",51.4
"Local",58.4
"Media",62.4
"Military",32.8
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",39.5
"Police",57.8
"Protestors",53
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",108.4
"Unidentified Forces",59.4
