"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",177.4
"Education",0
"Far Left",0
"Far Right",0
"General Population",206.7
"Government",191.7
"Human Rights IGOs",133.9
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",123.3
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",133.9
"South American Indigenous",0
"Unidentified Forces",154.9
