"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",78.9
"Dissident",73.6
"Education",0
"Exiles",0
"Finance",6.7
"General Population",184
"Government",113.6
"Human Rights IGOs",27.9
"Human Rights NGOs",0
"Ideological",32.5
"International Ethnic",0
"International Religious",0
"Local",17.9
"Media",15.9
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",29.4
"Nongovernmental Organizations",0
"Police",31.3
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",331.2
"State Media",0
"Unidentified Forces",0
"Uyghur",0
