"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",12.6
"Buddhist",0
"Business",0
"Criminals",27
"Dissident",52
"Education",1
"Elite",7
"Exiles",0
"General Population",119.9
"Government",11
"Government Major Party (In Government)",4
"Human Rights IGOs",84.2
"Human Rights NGOs",0
"Insurgents",2
"International Religious",12
"Judicial",0
"Labor",17
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",11
"Parties",4.2
"Police",111.5
"Protestors",91.2
"Radicals",0
"Rebel",0
"Social",199
"Unidentified Forces",0
