"TSectors","Intensity"
"Agricultural",66.1
"Buddhist",0
"Business",102.5
"Criminals",86.5
"Dissident",129.5
"Education",0
"Exiles",0
"Finance",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",106.5
"International Ethnic",0
"International Religious",0
"Local",75.5
"Media",0
"Medical",102.5
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",78.7
"Nongovernmental Organizations",122.5
"Police",79.1
"Protestors",75.5
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",93.5
"Social",633.2
"State Media",76.5
"Unidentified Forces",0
"Uyghur",0
