"TSectors","Intensity"
"Agricultural",0
"Buddhist",37.1
"Criminals",42.1
"Defense",0
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",52.1
"Government",59
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",39.1
"Intelligence Ministry",0
"Interior",0
"International Ethnic",77.1
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",33.8
"Radicals",0
"Rebel",29.1
"Refugees",0
"Separatists",51.1
"Social",38.7
"State Media",0
