"TSectors","Intensity"
"Agriculture",0
"Business",6.4
"Catholic",0
"Criminals",0
"Dissident",122.8
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",867.100000000001
"Government",145.5
"Heavy Industrial",0
"Human Rights IGOs",12.4
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",28.8
"Labor Ministry",0
"Media",5.1
"Medical",4.4
"Military",16.4
"Military Intelligence",0
"Muslim",12.4
"National Religious",5.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",32.4
"Police",161.3
"Protestors",48.9
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",8.6
"Social",11.4
"Unidentified Forces",19.4
