"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",0
"Exiles",0
"General Population",49.4
"Government",0
"Human Rights IGOs",5
"Human Rights NGOs",0
"Information",22.5
"Insurgents",0
"Judicial",8
"Labor",12.5
"Legal",0
"Media",5
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",6
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",3
"Unidentified Forces",12
"Upper House",0
