"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",0
"Criminals",676.8
"Dissident",0
"Education",0
"General Population",0
"Government",1461.8
"Government Major Party (In Government)",204.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",189.4
"Insurgents",102
"International Religious",126.9
"Kashmiri",0
"Labor",0
"Legislative",0
"Media",0
"Medical",170
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",149
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",190.1
"Parties",0
"Police",0
"Protestors",147.8
"Radicals",268.2
"Rebel",164
"Separatists",153
"Sikh",0
"Social",6577.60000000001
"Unidentified Forces",129
