"TSectors","Intensity"
"(National) Minor Party",1
"Agricultural",0
"Business",52
"Communist",0
"Criminals",26
"Dissident",0
"Education",0
"Environment Ministry",0
"General Population",87
"Government",7
"Government Major Party (In Government)",21
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",40
"Legislative",0
"Media",3
"Medical",0
"Military",11
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",135.9
"Protestors",11
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",46
"Transportation Business",0
"Unidentified Forces",0
"Women",0
