"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",125.1
"Elections Ministry",0
"Exiles",0
"General Population",140.9
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",217.5
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",198.5
"Police",212.5
"Protestors",107.5
"Radicals",0
"Rebel",194.5
"Refugees",0
"Separatists",91
"Social",219.1
"State Media",0
