"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",0
"Dissident",415.7
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",0
"Government",263.1
"Ideological",0
"Insurgents",139.3
"Intelligence Ministry",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",43.5
"Local",31.5
"Media",0
"Medical",0
"Military",129.6
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",42.5
"Parties",0
"Police",192.3
"Protestors",54
"Provincial",0
"Radicals",0
"Rebel",229.5
"Social",1351.8
"Sunni",249.4
"Unidentified Forces",191.1
