"TSectors","Intensity"
"Agriculture",15.3
"Business",0
"Catholic",0
"Criminals",0
"Dissident",0
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",68.7
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",0
"Military",6.6
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",20.9
"Nongovernmental Organizations",28.9
"Police",107.3
"Protestors",0
"Provincial Party",24.5
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1399.5
"Unidentified Forces",17.3
