"TSectors","Intensity"
"(National) Minor Party",63.2
"Agricultural",64.2
"Business",63.2
"Criminals",102.2
"Defense",0
"Dissident",141
"Education",0
"Far Left",65.2
"Far Right",0
"General Population",348.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",51.4
"Insurgents",117.6
"International Ethnic",0
"Labor",64.2
"Legislative",64.2
"Local",0
"Marines",0
"Media",78.2
"Medical",59.2
"Military",205.6
"Municipal",64.2
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",82.8
"Protestors",54.2
"Provincial",0
"Rebel",70.2
"Social",235.5
"South American Indigenous",0
"Unidentified Forces",79.2
