"TSectors","Intensity"
"Agricultural",0
"Business",54.5
"Catholic",0
"Criminals",32.5
"Dissident",60.5
"Education",46.5
"Entertainment",0
"Environment Ministry",0
"General Population",97.7
"Government",182.6
"Human Rights NGOs",41.5
"International Religious",0
"Justice",0
"Labor",43.7
"Legal",32.5
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",37.5
"National Religious",41.5
"Nilotic",33.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",63.5
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",121.7
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
