"TSectors","Intensity"
"(National) Major Party",28.8
"Agricultural",28.8
"Buddhist",0
"Business",44.8
"Criminals",148.3
"Dissident",33.8
"Education",24.4
"Elite",0
"Exiles",0
"General Population",281.2
"Government",84.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",37.8
"Insurgents",0
"International Religious",39.8
"Judicial",53.4
"Labor",31.4
"Legislative",27.4
"Media",21.9
"Medical",0
"Military",22.2
"Municipal",0
"Muslim",0
"National Religious",19.8
"Nongovernmental Organization (International)",42.8
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",23.2
"Police",259.3
"Protestors",52.2
"Radicals",49.8
"Rebel",29.8
"Social",318.4
"Unidentified Forces",69.8
